TIMESTAMP,óòâêÑ éñàÅòö âÖéâö,BarVa,LoggerNo,tree,Location,SensorId,Çôç éñàÅò íÖêöâ,àéî éâê,àéî éóë,ÑöÄÉÖö,mVolts,BarView,mVoltesView
11/02/2017 13:16:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 13:16:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 13:22:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 13:22:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 13:22:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 13:22:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 13:28:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 13:28:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 13:28:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 13:28:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 13:34:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 13:34:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 13:34:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 13:34:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 13:40:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 13:40:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 13:40:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 13:40:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 13:46:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 13:46:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 13:46:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 13:46:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 13:52:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 13:52:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 13:52:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 13:52:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 13:58:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 13:58:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 13:58:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 13:58:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 14:04:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 14:04:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 14:04:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 14:04:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 14:10:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 14:10:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 14:10:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 14:10:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 14:16:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 14:16:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 14:16:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 14:16:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 14:22:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 14:22:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 14:22:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 14:22:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 14:28:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 14:28:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 14:28:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 14:28:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 14:34:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 14:34:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 14:34:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 14:34:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 14:40:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 14:40:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 14:40:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 14:40:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 14:46:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 14:46:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 14:46:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 14:46:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 14:52:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 14:52:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 14:52:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 14:52:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 14:58:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 14:58:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 14:58:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 14:58:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 15:04:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 15:04:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 15:04:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 15:04:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 15:16:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 15:16:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 15:16:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 15:16:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 15:22:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 15:22:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 15:22:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 15:22:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 23:21:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 23:21:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 23:21:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 23:21:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
11/02/2017 23:27:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,No
11/02/2017 23:27:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,No,Yes
11/02/2017 23:27:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,No
11/02/2017 23:27:00,15.2,2.37606837606838E+1,5,7,BET-SHEAN3,139,,11.0,20.9,3.0,710,Yes,Yes
